Date,Open,High,Low,Close,Adj Close,Volume
2004-10-07,95.000000,95.419998,94.360001,94.849998,78.719444,2758300
2004-10-08,94.849998,95.500000,93.910004,94.239998,78.213181,3029400
2004-10-11,94.800003,94.910004,94.040001,94.139999,78.130219,1624700
2004-10-12,93.250000,94.800003,93.239998,94.589996,78.503647,2613100
2004-10-13,95.000000,95.250000,94.190002,94.720001,78.611557,2924600
2004-10-14,94.000000,94.160004,92.400002,92.930000,77.125954,3915000
2004-10-15,93.699997,94.320000,93.089996,94.160004,78.146782,3188100
2004-10-18,94.160004,94.449997,93.089996,94.250000,78.221519,2572100
2004-10-19,94.250000,95.000000,92.599998,93.059998,77.233841,4144600
2004-10-20,92.110001,92.690002,90.739998,92.339996,76.636261,3934700
2004-10-21,92.000000,93.849998,91.980003,93.470001,77.784721,4023000
2004-10-22,93.019997,93.739998,92.010002,92.699997,77.143951,3515900
2004-10-25,91.750000,92.709999,91.110001,92.419998,76.910927,3019600
2004-10-26,92.800003,94.779999,92.800003,93.760002,78.026062,3445400
2004-10-27,93.279999,96.300003,93.000000,96.099998,79.973396,4620900
2004-10-28,96.099998,98.139999,95.800003,97.430000,81.080185,5321900
2004-10-29,97.430000,98.449997,97.430000,98.379997,81.870735,3862600
2004-11-01,98.199997,98.910004,97.800003,98.320000,81.820869,2519900
2004-11-02,98.849998,99.730003,98.500000,98.550003,82.012268,4270100
2004-11-03,100.010002,100.500000,98.680000,99.370003,82.694656,4333900
2004-11-04,99.370003,100.550003,98.449997,100.000000,83.218956,4381500
2004-11-05,100.500000,101.739998,99.349998,100.849998,83.926277,5101400
2004-11-08,100.400002,100.800003,99.779999,100.209999,83.393700,2819200
2004-11-09,100.220001,101.279999,99.889999,100.870003,83.942924,2826500
2004-11-10,100.910004,101.330002,100.379997,100.750000,83.843079,2612000
2004-11-11,101.250000,103.300003,101.209999,103.000000,85.715523,3966100
2004-11-12,103.449997,104.900002,103.269997,104.660004,87.096916,4435100
2004-11-15,104.849998,105.099998,103.650002,104.620003,87.063652,3208200
2004-11-16,104.629997,104.629997,103.419998,103.720001,86.314674,3694200
2004-11-17,104.050003,105.400002,103.940002,104.709999,87.138542,3666000
2004-11-18,104.900002,104.980003,104.120003,104.830002,87.238411,2086700
2004-11-19,104.769997,104.769997,101.910004,103.040001,85.748779,3579400
2004-11-22,102.750000,103.900002,102.139999,103.419998,86.065018,2344000
2004-11-23,103.750000,104.070000,103.080002,103.809998,86.389549,2628300
2004-11-24,104.099998,105.220001,104.099998,105.000000,87.379860,2427600
2004-11-26,104.949997,105.400002,104.830002,104.839996,87.246727,796200
2004-11-29,105.430000,105.589996,104.510002,105.080002,87.446434,2881900
2004-11-30,104.550003,105.309998,104.540001,104.760002,87.180130,2966500
2004-12-01,105.250000,106.150002,104.959999,106.000000,88.212082,3123200
2004-12-02,106.019997,107.459999,105.870003,106.599998,88.711403,3503400
2004-12-03,106.599998,107.080002,105.510002,106.470001,88.603188,2728700
2004-12-06,107.050003,107.730003,106.349998,107.169998,89.185730,2334600
2004-12-07,107.720001,107.790001,106.089996,106.089996,88.286957,2280000
2004-12-08,106.529999,107.680000,105.989998,106.680000,88.777939,3038900
2004-12-09,106.690002,107.820000,106.190002,107.489998,89.452003,2581600
2004-12-10,108.500000,109.930000,107.239998,109.400002,91.041504,3898700
2004-12-13,109.949997,110.879997,109.440002,110.449997,91.915283,4202500
2004-12-14,110.449997,110.449997,109.650002,109.879997,91.440971,4179100
2004-12-15,109.650002,110.410004,108.660004,109.250000,90.916672,4820700
2004-12-16,106.199997,107.000000,104.699997,105.400002,87.712776,8113500
2004-12-17,104.000000,105.589996,103.000000,103.750000,86.339653,7853300
2004-12-20,103.760002,105.029999,103.070000,103.790001,86.372910,4836200
2004-12-21,104.000000,105.190002,103.680000,105.010002,87.388222,5247400
2004-12-22,104.449997,105.500000,104.230003,104.400002,86.880539,3505200
2004-12-23,104.650002,105.410004,104.349998,104.349998,86.838959,2011800
2004-12-27,104.949997,105.040001,103.800003,104.199997,86.714142,1716700
2004-12-28,104.199997,105.209999,104.199997,105.150002,87.504730,1806500
2004-12-29,104.900002,105.160004,104.330002,104.650002,87.088608,1588100
2004-12-30,104.900002,105.589996,104.779999,104.919998,87.313309,1629000
2004-12-31,104.919998,105.000000,104.040001,104.040001,86.580940,1487400
2005-01-03,104.900002,105.250000,104.339996,104.949997,87.338280,4225300
2005-01-04,104.800003,105.199997,103.910004,104.269997,86.772392,5154200
2005-01-05,103.750000,104.980003,103.580002,103.800003,86.381241,3649300
2005-01-06,103.959999,105.250000,103.910004,105.230003,87.571289,3590100
2005-01-07,105.230003,105.459999,104.400002,104.779999,87.196770,3075000
2005-01-10,104.279999,105.430000,104.269997,104.980003,87.363228,2686200
2005-01-11,104.050003,104.680000,103.400002,104.169998,86.689148,3132600
2005-01-12,104.099998,104.260002,102.410004,103.269997,85.940193,3975800
2005-01-13,102.800003,103.959999,102.779999,102.940002,85.665550,3256300
2005-01-14,103.099998,104.349998,102.940002,104.220001,86.730789,2794400
2005-01-18,103.599998,105.180000,103.559998,105.000000,87.379860,3224800
2005-01-19,104.330002,104.720001,103.809998,104.059998,86.597649,3550400
2005-01-20,103.500000,103.769997,102.879997,103.400002,86.048386,3252100
2005-01-21,103.199997,104.540001,102.790001,103.330002,86.198540,4581000
2005-01-24,103.330002,104.540001,103.040001,103.239998,86.123444,3895400
2005-01-25,104.099998,104.699997,102.610001,102.860001,85.806435,3365000
2005-01-26,103.180000,103.519997,101.790001,103.260002,86.140099,3979900
2005-01-27,103.370003,104.339996,103.010002,104.000000,86.757454,3479100
2005-01-28,104.650002,106.709999,104.000000,106.120003,88.525963,5854200
2005-01-31,107.379997,107.970001,107.150002,107.849998,89.969131,3826500
2005-02-01,107.650002,108.940002,107.300003,108.400002,90.427948,3369200
2005-02-02,108.150002,108.970001,107.989998,108.589996,90.586449,2858400
2005-02-03,108.400002,108.940002,108.199997,108.739998,90.711555,2933200
2005-02-04,108.739998,110.330002,108.709999,110.019997,91.779358,3726700
2005-02-07,110.019997,110.209999,109.330002,109.589996,91.420670,2684800
2005-02-08,109.970001,111.930000,109.910004,111.550003,93.055740,4222400
2005-02-09,112.000000,113.349998,111.349998,111.449997,92.972267,4589600
2005-02-10,111.800003,112.980003,111.750000,112.769997,94.073441,3585900
2005-02-11,112.779999,113.930000,112.070000,112.769997,94.073441,3942900
2005-02-14,112.779999,113.379997,111.690002,111.970001,93.406067,2267900
2005-02-15,112.500000,113.190002,112.250000,112.709999,94.023376,2459000
2005-02-16,112.349998,112.620003,111.610001,112.269997,93.656303,2228800
2005-02-17,112.599998,112.809998,110.540001,110.599998,92.263191,2349400
2005-02-18,110.650002,110.800003,108.599998,109.000000,90.928497,3331900
2005-02-22,108.050003,109.260002,107.519997,107.860001,89.977501,2515000
2005-02-23,108.620003,109.410004,108.169998,109.110001,91.020256,2764100
2005-02-24,108.650002,109.209999,108.129997,108.500000,90.511337,1995900
2005-02-25,108.730003,110.250000,108.529999,110.099998,91.846092,2222200
2005-02-28,110.000000,110.110001,108.349998,108.800003,90.761650,2650000
2005-03-01,108.389999,110.760002,108.389999,110.019997,91.779358,2504400
2005-03-02,109.250000,111.320000,109.220001,109.730003,91.537445,2217100
2005-03-03,110.400002,110.860001,109.000000,109.410004,91.270515,2061300
2005-03-04,110.199997,112.830002,110.029999,111.529999,93.039032,3103600
2005-03-07,111.949997,113.120003,111.529999,112.800003,94.098465,2543300
2005-03-08,112.800003,113.169998,112.099998,112.629997,93.956642,2702600
2005-03-09,112.500000,112.500000,110.820000,110.870003,92.488434,2718500
2005-03-10,111.449997,112.000000,110.820000,111.330002,92.872139,2430800
2005-03-11,111.339996,111.550003,108.910004,109.550003,91.387283,2983800
2005-03-14,109.809998,110.750000,109.059998,110.000000,91.762672,2701400
2005-03-15,111.699997,111.900002,110.430000,110.540001,92.213142,3080300
2005-03-16,110.540001,110.580002,108.599998,109.970001,91.737625,3160100
2005-03-17,109.970001,111.239998,108.449997,110.040001,91.796082,5540200
2005-03-18,109.699997,110.699997,109.559998,109.980003,91.746002,7553500
2005-03-21,110.099998,110.839996,109.599998,109.599998,91.428970,3944600
2005-03-22,109.750000,110.989998,107.669998,107.989998,90.085922,5687400
2005-03-23,107.599998,108.919998,107.500000,108.059998,90.144325,4449100
2005-03-24,108.779999,109.500000,108.370003,108.400002,90.427948,2915600
2005-03-28,108.949997,109.989998,108.550003,109.680000,91.495758,2543200
2005-03-29,109.680000,110.629997,108.370003,108.449997,90.469627,3836100
2005-03-30,108.190002,109.900002,108.190002,109.800003,91.595833,4057300
2005-03-31,110.000000,110.260002,109.059998,109.989998,91.754326,3790100
2005-04-01,110.739998,111.059998,108.309998,109.300003,91.178726,5625700
2005-04-04,109.150002,111.330002,108.580002,111.000000,92.596901,6114600
2005-04-05,110.949997,111.900002,110.449997,110.589996,92.254883,4656300
2005-04-06,110.949997,112.639999,110.790001,112.500000,93.848213,5276800
2005-04-07,112.500000,113.930000,112.199997,113.529999,94.707428,4735900
2005-04-08,113.250000,114.250000,112.779999,112.930000,94.206894,3801400
2005-04-11,113.449997,113.809998,111.919998,112.089996,93.506165,3599100
2005-04-12,111.550003,112.470001,110.139999,111.760002,93.230911,5921800
2005-04-13,111.769997,112.000000,109.730003,110.010002,91.771019,4684700
2005-04-14,110.150002,110.400002,108.430000,108.489998,90.503036,4350600
2005-04-15,108.349998,109.070000,106.489998,106.489998,88.834618,5600500
2005-04-18,106.690002,107.989998,106.300003,107.349998,89.552040,4059600
2005-04-19,107.500000,107.919998,106.660004,106.690002,89.001442,4613900
2005-04-20,106.699997,106.889999,104.070000,104.330002,87.032738,5484400
2005-04-21,105.500000,106.919998,103.449997,105.110001,87.683441,7066500
2005-04-22,105.000000,105.750000,103.209999,104.190002,87.123169,7265000
2005-04-25,105.500000,106.410004,104.550003,105.739998,88.419258,3600400
2005-04-26,105.739998,107.190002,105.120003,105.720001,88.402534,3703400
2005-04-27,105.669998,108.160004,105.209999,107.760002,90.108406,3631200
2005-04-28,106.949997,107.889999,105.940002,106.230003,88.829025,3574100
2005-04-29,107.129997,107.279999,104.500000,106.790001,89.297279,4585000
2005-05-02,105.849998,105.849998,103.000000,104.459999,87.348938,6286100
2005-05-03,103.550003,104.900002,103.050003,104.370003,87.273689,5618200
2005-05-04,105.199997,107.150002,104.650002,106.269997,88.862450,5198800
2005-05-05,106.800003,107.290001,104.559998,105.300003,88.051315,4722400
2005-05-06,105.750000,106.180000,104.500000,104.680000,87.532898,3804000
2005-05-09,104.480003,105.540001,104.220001,105.500000,88.218597,3631100
2005-05-10,104.220001,104.269997,101.809998,102.110001,85.383873,6365100
2005-05-11,102.550003,104.040001,101.970001,103.750000,86.755257,5132100
2005-05-12,103.500000,103.730003,99.339996,100.220001,83.803474,7465400
2005-05-13,99.500000,100.199997,96.419998,97.820000,81.796577,9189000
2005-05-16,98.000000,99.290001,97.800003,98.419998,82.298332,4893300
2005-05-17,97.500000,98.620003,97.250000,98.349998,82.239807,5396100
2005-05-18,99.000000,99.970001,98.500000,99.580002,83.268318,5248400
2005-05-19,100.000000,100.500000,99.230003,100.120003,83.719856,3734500
2005-05-20,99.949997,101.199997,99.550003,101.080002,84.522591,3495500
2005-05-23,101.650002,101.650002,100.300003,100.690002,84.196480,3706200
2005-05-24,100.500000,100.500000,98.699997,99.580002,83.268318,4118500
2005-05-25,99.699997,99.699997,97.230003,97.250000,81.319984,6690600
2005-05-26,98.050003,98.160004,96.040001,96.599998,80.776459,7984100
2005-05-27,96.949997,96.970001,95.160004,95.500000,79.856613,6726800
2005-05-31,94.900002,97.570000,94.750000,97.500000,81.529037,7687500
2005-06-01,97.400002,99.779999,96.709999,98.639999,82.482285,6487000
2005-06-02,98.000000,98.480003,97.230003,97.669998,81.671165,3975200
2005-06-03,97.550003,98.129997,96.660004,97.300003,81.361778,3299100
2005-06-06,96.750000,98.779999,96.430000,98.419998,82.298332,3379800
2005-06-07,99.199997,99.470001,98.279999,98.400002,82.281601,3734200
2005-06-08,99.099998,99.230003,98.349998,98.349998,82.239807,3018700
2005-06-09,99.199997,100.360001,98.610001,99.949997,83.577682,4091100
2005-06-10,100.129997,100.129997,98.680000,99.050003,82.825150,1879100
2005-06-13,98.779999,99.769997,98.410004,99.260002,83.000732,4434400
2005-06-14,99.650002,100.169998,98.250000,98.300003,82.197968,4687900
2005-06-15,98.599998,99.629997,97.809998,99.190002,82.942177,6113000
2005-06-16,100.000000,103.300003,98.699997,102.650002,85.835403,10327600
2005-06-17,102.750000,104.239998,102.300003,103.800003,86.797073,6254200
2005-06-20,103.250000,103.849998,102.660004,103.250000,86.337135,3718500
2005-06-21,103.000000,103.800003,102.559998,102.639999,85.827057,3704600
2005-06-22,102.669998,103.400002,102.339996,102.470001,85.684929,3564400
2005-06-23,102.300003,103.129997,101.900002,102.019997,85.308601,3857400
2005-06-24,102.160004,103.699997,101.930000,103.669998,86.688362,5214000
2005-06-27,103.000000,103.690002,102.000000,103.199997,86.295341,3099900
2005-06-28,103.500000,104.959999,103.300003,103.959999,86.930840,3477400
2005-06-29,104.209999,104.449997,102.610001,102.790001,85.952477,3225900
2005-06-30,103.279999,103.459999,101.769997,102.019997,85.308601,3062500
2005-07-01,102.169998,103.639999,102.169998,102.709999,85.885590,2433500
2005-07-05,102.250000,103.699997,102.160004,103.180000,86.278625,2487800
2005-07-06,103.029999,104.070000,103.029999,103.550003,86.588013,4302800
2005-07-07,102.349998,104.209999,102.019997,104.099998,87.047905,4250300
2005-07-08,104.099998,105.839996,103.680000,105.650002,88.344002,3191900
2005-07-11,105.660004,107.459999,105.620003,107.309998,89.732086,4440500
2005-07-12,107.000000,108.680000,107.000000,107.239998,89.673553,4383200
2005-07-13,107.320000,108.459999,107.239998,108.000000,90.309074,3890400
2005-07-14,108.949997,109.199997,108.220001,108.550003,90.768967,3750300
2005-07-15,108.250000,108.790001,107.769997,108.500000,90.727203,2968100
2005-07-18,107.949997,108.680000,107.489998,108.239998,90.509773,2687900
2005-07-19,108.650002,109.879997,108.620003,109.720001,91.747345,3630700
2005-07-20,107.750000,109.980003,107.730003,109.610001,91.655319,4081500
2005-07-21,109.250000,109.639999,107.879997,108.250000,90.518112,3921800
2005-07-22,107.940002,109.239998,107.680000,109.129997,91.465187,2310700
2005-07-25,109.070000,109.730003,108.309998,108.320000,90.786293,1873000
2005-07-26,108.529999,108.720001,107.570000,107.720001,90.283463,2000700
2005-07-27,107.949997,109.180000,107.279999,109.150002,91.481979,2389200
2005-07-28,109.199997,109.900002,108.099998,109.669998,91.917801,2342500
2005-07-29,109.419998,109.500000,107.440002,107.480003,90.082268,2087800
2005-08-01,107.599998,108.269997,106.690002,107.120003,89.780548,2459600
2005-08-02,107.250000,109.680000,107.250000,109.519997,91.792084,2682200
2005-08-03,109.080002,111.099998,108.769997,110.870003,92.923546,3367900
2005-08-04,110.000000,110.070000,108.750000,109.250000,91.565811,2082300
2005-08-05,108.750000,109.800003,108.250000,109.699997,91.942940,3261500
2005-08-08,110.029999,110.959999,109.650002,109.910004,92.118958,2777500
2005-08-09,110.029999,111.620003,110.019997,111.480003,93.434784,3613500
2005-08-10,111.980003,113.820000,111.820000,112.029999,93.895790,4273100
2005-08-11,112.080002,114.279999,111.940002,114.139999,95.664215,4167700
2005-08-12,113.180000,114.349998,112.900002,113.650002,95.253563,3031100
2005-08-15,113.250000,114.820000,112.980003,114.669998,96.108429,2315000
2005-08-16,114.550003,114.870003,112.000000,112.080002,93.937675,2684000
2005-08-17,111.849998,112.070000,110.209999,111.129997,93.141449,4218100
2005-08-18,110.889999,111.330002,110.220001,110.849998,92.906784,2042200
2005-08-19,111.120003,111.839996,110.949997,111.269997,93.258812,1450300
2005-08-22,111.800003,112.410004,111.080002,111.699997,93.619202,1682400
2005-08-23,111.500000,112.000000,111.070000,111.800003,93.703026,1927000
2005-08-24,111.790001,112.709999,109.989998,109.989998,92.186005,2245400
2005-08-25,110.239998,110.750000,109.000000,110.500000,92.613449,1968300
2005-08-26,110.500000,110.699997,109.029999,109.750000,91.984848,1660700
2005-08-29,109.500000,110.410004,109.279999,110.150002,92.320099,1613800
2005-08-30,109.900002,110.000000,108.860001,109.839996,92.060272,1804400
2005-08-31,109.839996,111.500000,109.839996,111.180000,93.183357,2130100
2005-09-01,111.699997,114.440002,111.599998,113.120003,94.809334,3080700
2005-09-02,113.300003,113.790001,112.730003,113.209999,94.884789,1472900
2005-09-06,113.790001,114.919998,113.629997,114.589996,96.041389,2199100
2005-09-07,114.589996,115.050003,114.330002,114.910004,96.309616,2098200
2005-09-08,114.730003,115.699997,114.410004,115.160004,96.519127,2281000
2005-09-09,115.500000,116.279999,115.400002,116.169998,97.365662,2357100
2005-09-12,116.709999,118.480003,116.570000,118.000000,98.899452,3124300
2005-09-13,117.750000,117.889999,116.739998,117.199997,98.228920,2378500
2005-09-14,117.750000,118.500000,115.519997,115.900002,97.139366,3492100
2005-09-15,115.000000,116.150002,114.860001,115.949997,97.181259,2979300
2005-09-16,116.500000,118.500000,116.300003,118.400002,99.234688,6335500
2005-09-19,118.099998,118.620003,117.019997,118.279999,99.134102,3313100
2005-09-20,120.389999,120.400002,118.050003,118.050003,98.941330,6741600
2005-09-21,116.129997,117.610001,115.459999,115.680000,96.954964,5870100
2005-09-22,115.680000,119.040001,114.949997,118.500000,99.318481,4830800
2005-09-23,118.790001,119.910004,117.820000,119.470001,100.131462,3835100
2005-09-26,119.949997,120.139999,119.300003,120.000000,100.575661,3848700
2005-09-27,119.699997,120.970001,119.550003,119.669998,100.299088,4065000
2005-09-28,120.150002,120.870003,119.779999,120.099998,100.659523,3630400
2005-09-29,119.099998,121.470001,119.029999,121.220001,101.598175,4431100
2005-09-30,120.889999,121.699997,120.800003,121.580002,101.899925,2643800
2005-10-03,121.290001,122.360001,121.279999,121.650002,101.958595,3418100
2005-10-04,120.900002,121.650002,118.699997,118.919998,99.670509,3963800
2005-10-05,118.919998,119.190002,116.599998,117.750000,98.689888,4382500
2005-10-06,117.699997,118.559998,116.230003,116.930000,98.002625,4138300
2005-10-07,117.250000,118.050003,117.199997,117.570000,98.539040,3089500
2005-10-10,118.000000,119.370003,117.550003,118.510002,99.326866,3388000
2005-10-11,119.199997,119.790001,117.000000,117.550003,98.522293,5395400
2005-10-12,117.550003,118.669998,113.529999,115.650002,96.929817,6656200
2005-10-13,115.199997,116.230003,110.230003,113.180000,94.859604,9109200
2005-10-14,114.099998,114.870003,112.529999,114.550003,96.007851,5705300
2005-10-17,115.989998,117.699997,115.930000,117.050003,98.103188,4296800
2005-10-18,116.550003,118.389999,116.529999,117.089996,98.136719,4139600
2005-10-19,116.250000,121.330002,116.019997,121.199997,101.581444,6704500
2005-10-20,119.980003,122.080002,118.709999,118.750000,99.733719,9035700
2005-10-21,119.800003,119.980003,118.019997,118.769997,99.750519,5417800
2005-10-24,119.699997,123.470001,119.199997,123.300003,103.555115,5516500
2005-10-25,122.519997,124.839996,122.320000,123.550003,103.765076,5102600
2005-10-26,123.250000,124.989998,122.650002,124.250000,104.353004,4170000
2005-10-27,123.800003,124.900002,122.019997,122.430000,102.824432,4132200
2005-10-28,123.699997,124.750000,122.589996,124.559998,104.613335,3520700
2005-10-31,125.000000,127.379997,124.949997,126.370003,106.133476,3816000
2005-11-01,126.699997,126.889999,124.800003,126.599998,106.326668,3914900
2005-11-02,126.000000,129.440002,126.000000,129.130005,108.451515,4266100
2005-11-03,130.000000,130.000000,128.089996,129.199997,108.510277,5002600
2005-11-04,129.750000,131.179993,128.899994,130.960007,109.988503,4093400
2005-11-07,130.500000,131.690002,128.669998,129.149994,108.468300,3561400
2005-11-08,128.350006,128.360001,127.220001,127.519997,107.099327,2944500
2005-11-09,127.839996,129.729996,127.500000,128.699997,108.090370,2655400
2005-11-10,128.149994,130.330002,127.779999,130.089996,109.257813,3174500
2005-11-11,129.449997,130.630005,129.270004,130.000000,109.182220,2134000
2005-11-14,130.320007,130.320007,128.600006,129.240005,108.543869,1799300
2005-11-15,129.699997,129.759995,127.059998,127.970001,107.477303,2356400
2005-11-16,128.350006,128.470001,126.559998,128.179993,107.653641,2538900
2005-11-17,128.000000,130.410004,127.860001,130.410004,109.526566,2595400
2005-11-18,131.899994,131.899994,129.809998,131.580002,110.509193,2616000
2005-11-21,131.250000,132.479996,130.490005,132.410004,111.206261,2084400
2005-11-22,131.800003,132.990005,130.809998,132.600006,111.365837,2392300
2005-11-23,132.610001,134.990005,132.610001,134.080002,112.608833,3139800
2005-11-25,134.199997,134.889999,134.029999,134.119995,112.642426,808200
2005-11-28,134.300003,134.300003,130.839996,131.100006,110.106041,2759900
2005-11-29,132.000000,132.429993,129.050003,130.449997,109.560135,3095500
2005-11-30,130.449997,131.270004,128.440002,128.960007,108.308762,3016000
2005-12-01,130.500000,131.660004,129.610001,130.279999,109.417358,2497400
2005-12-02,130.149994,131.759995,130.009995,131.080002,110.089256,1891400
2005-12-05,130.750000,133.669998,129.419998,133.050003,111.743767,2709600
2005-12-06,133.949997,134.160004,130.850006,131.309998,110.282425,3019000
2005-12-07,130.679993,131.100006,128.850006,129.889999,109.089790,2646300
2005-12-08,129.050003,130.020004,127.760002,128.639999,108.039970,3191000
2005-12-09,129.149994,130.050003,128.440002,129.660004,108.896637,1878800
2005-12-12,130.399994,131.020004,128.509995,130.009995,109.190575,2006300
2005-12-13,128.800003,131.889999,128.509995,131.639999,110.559578,3430800
2005-12-14,131.080002,131.899994,129.350006,129.630005,108.871460,3471600
2005-12-15,128.250000,129.600006,127.599998,128.300003,107.754448,5480900
2005-12-16,127.660004,127.860001,126.110001,126.500000,106.242683,5437100
2005-12-19,127.300003,127.400002,124.449997,125.129997,105.092056,4217400
2005-12-20,124.699997,126.230003,124.339996,125.860001,105.705162,4094300
2005-12-21,126.349998,128.300003,126.110001,127.309998,106.922966,3694400
2005-12-22,127.550003,128.250000,126.690002,127.989998,107.494080,2437100
2005-12-23,127.949997,128.470001,127.400002,128.110001,107.594849,1670200
2005-12-27,128.699997,129.399994,127.830002,128.259995,107.720833,2826500
2005-12-28,128.300003,128.809998,127.639999,127.980003,107.485680,1809100
2005-12-29,127.449997,128.740005,127.449997,128.020004,107.519272,1684500
2005-12-30,127.150002,128.070007,126.699997,127.709999,107.258911,1962500
2006-01-03,126.699997,129.440002,124.230003,128.869995,108.233147,6188700
2006-01-04,127.349998,128.910004,126.379997,127.089996,106.738167,4861600
2006-01-05,126.000000,127.320000,125.610001,127.040001,106.696220,3717400
2006-01-06,127.290001,129.250000,127.290001,128.839996,108.207947,4319600
2006-01-09,128.500000,130.619995,128.000000,130.389999,109.509758,4723500
2006-01-10,130.050003,132.949997,130.020004,132.029999,110.887108,5536800
2006-01-11,131.449997,133.800003,131.419998,131.970001,110.836731,4671400
2006-01-12,131.399994,133.210007,131.380005,132.250000,111.071930,3725500
2006-01-13,132.020004,133.660004,131.899994,133.259995,111.920151,2894900
2006-01-17,131.000000,133.130005,130.589996,132.589996,111.357414,3621600
2006-01-18,131.059998,132.679993,131.009995,132.369995,111.172699,4302700
2006-01-19,132.720001,134.820007,132.710007,133.820007,112.390495,5010700
2006-01-20,132.850006,134.059998,131.250000,131.440002,110.598198,5679900
2006-01-23,131.639999,134.179993,131.639999,132.869995,111.801483,3847900
2006-01-24,132.630005,134.089996,132.339996,133.000000,111.910866,3758000
2006-01-25,133.649994,134.039993,132.460007,133.559998,112.382088,3740500
2006-01-26,133.009995,138.360001,133.009995,137.399994,115.613182,4808200
2006-01-27,137.929993,139.750000,137.100006,138.940002,116.909004,3687900
2006-01-30,139.550003,140.639999,138.710007,139.869995,117.691498,3168600
2006-01-31,139.729996,141.860001,138.449997,141.250000,118.852715,4906200
2006-02-01,141.399994,142.949997,140.429993,141.710007,119.239761,3635900
2006-02-02,142.270004,143.770004,141.399994,142.520004,119.921310,3711000
2006-02-03,141.550003,143.119995,140.699997,142.740005,120.106491,4178900
2006-02-06,142.610001,144.100006,141.600006,142.820007,120.173737,3849300
2006-02-07,142.350006,143.309998,139.479996,139.479996,117.363380,5207700
2006-02-08,140.100006,141.929993,139.320007,141.139999,118.760132,4481400
2006-02-09,141.139999,142.850006,140.490005,140.850006,118.516136,3059500
2006-02-10,140.669998,141.850006,137.800003,140.809998,118.482445,4433100
2006-02-13,139.649994,141.800003,139.149994,139.649994,117.506409,2155200
2006-02-14,141.199997,142.320007,138.770004,141.779999,119.298660,3003100
2006-02-15,142.000000,145.500000,141.399994,145.139999,122.125908,4330700
2006-02-16,146.100006,146.350006,144.210007,145.899994,122.765335,2847300
2006-02-17,146.190002,146.220001,144.059998,145.539993,122.462479,2407200
2006-02-21,145.559998,145.750000,143.009995,143.449997,120.703827,2539800
2006-02-22,143.449997,145.529999,143.229996,145.529999,122.454063,2664200
2006-02-23,145.610001,145.610001,143.789993,143.960007,121.132980,2457400
2006-02-24,143.050003,145.399994,143.050003,144.160004,121.301308,2314700
2006-02-27,144.809998,145.250000,143.339996,143.820007,121.015205,2282200
2006-02-28,143.600006,144.160004,141.110001,141.289993,118.886406,3911700
2006-03-01,141.979996,143.740005,141.559998,143.149994,120.451408,2989900
2006-03-02,143.070007,144.860001,142.240005,144.000000,121.166649,2902300
2006-03-03,143.500000,147.479996,143.100006,146.000000,122.849533,4042700
2006-03-06,146.539993,147.080002,144.309998,145.020004,122.024910,2900600
2006-03-07,144.369995,144.460007,143.169998,144.279999,121.402260,2775400
2006-03-08,143.550003,144.669998,141.259995,142.490005,119.896111,3633100
2006-03-09,142.660004,143.399994,141.199997,141.699997,119.231308,2262100
2006-03-10,141.630005,142.449997,140.149994,141.529999,119.088318,3247000
2006-03-13,141.550003,142.949997,139.179993,140.720001,118.406693,4945700
2006-03-14,145.919998,149.500000,145.619995,149.419998,125.727203,11360100
2006-03-15,148.300003,149.639999,147.589996,149.000000,125.373848,7557100
2006-03-16,149.100006,149.690002,147.449997,147.690002,124.271538,6025800
2006-03-17,148.250000,151.539993,148.029999,150.360001,126.518143,6670000
2006-03-20,150.050003,152.660004,149.800003,152.179993,128.049561,4896800
2006-03-21,151.610001,152.000000,149.009995,149.399994,125.710381,4460600
2006-03-22,148.300003,152.360001,148.300003,151.820007,127.746597,3770800
2006-03-23,151.169998,151.960007,150.449997,151.669998,127.620392,3852700
2006-03-24,151.679993,152.570007,150.880005,152.169998,128.041183,2651700
2006-03-27,152.130005,155.360001,152.130005,155.000000,130.422455,4314600
2006-03-28,155.009995,157.820007,154.160004,154.160004,129.715637,6481600
2006-03-29,154.899994,157.570007,154.839996,156.899994,132.021149,4458100
2006-03-30,157.729996,159.630005,155.710007,156.809998,131.945450,4771000
2006-03-31,157.000000,158.380005,156.250000,156.960007,132.071686,3298400
2006-04-03,157.990005,159.880005,156.919998,158.119995,133.047684,3979800
2006-04-04,158.119995,161.360001,158.119995,161.000000,135.471039,5088800
2006-04-05,160.500000,161.919998,160.000000,160.750000,135.260681,4191500
2006-04-06,160.070007,162.070007,160.070007,162.039993,136.346130,4180900
2006-04-07,162.039993,163.160004,159.889999,161.020004,135.487885,4964100
2006-04-10,162.500000,164.050003,161.449997,162.460007,136.699509,4470700
2006-04-11,163.000000,163.300003,158.509995,159.149994,133.914337,4962800
2006-04-12,159.630005,160.300003,158.399994,159.520004,134.225739,3404000
2006-04-13,158.449997,159.690002,158.199997,159.429993,134.149963,2217100
2006-04-17,160.250000,163.210007,160.000000,161.940002,136.261978,3381700
2006-04-18,162.750000,166.179993,161.320007,165.550003,139.299561,4828300
2006-04-19,164.550003,167.570007,163.600006,167.050003,140.561752,4670400
2006-04-20,166.059998,169.309998,166.059998,168.550003,141.823837,4893900
2006-04-21,168.619995,168.660004,165.320007,165.889999,139.876099,3591500
